nct_id,country
NCT01313299,Czechia
NCT01313299,France
NCT01313299,Hungary
NCT01313299,Italy
NCT01313299,Poland
NCT01313299,Russian Federation
NCT01313299,Slovakia
NCT01313312,United States
NCT01313312,Belgium
NCT01313312,Czechia
NCT01313312,France
NCT01313312,Hungary
NCT01313312,Italy
NCT01313312,Poland
NCT01313312,Russian Federation
NCT01313312,Slovakia
NCT01313819,"Korea, Republic of"
NCT01313845,"Korea, Republic of"
NCT01314001,United States
NCT01314001,Canada
NCT01314300,France
NCT01315002,
NCT01315158,United States
NCT01315210,United States
NCT01315262,Italy
NCT01315327,United States
NCT01315639,France
NCT01315847,
NCT01315938,Czechia
NCT01315938,Sweden
NCT01316445,United States
NCT01316926,Brazil
NCT01317004,Italy
NCT01317849,China
NCT01318226,United States
NCT01318356,Netherlands
NCT01318408,United States
NCT01318421,
NCT01319188,Netherlands
NCT01319188,Russian Federation
NCT01319214,
NCT01319643,Italy
NCT01320527,United States
NCT01320982,Israel
NCT01320982,Romania
NCT01321333,Canada
NCT01321333,Switzerland
NCT01321489,Brazil
NCT01321931,Sweden
NCT01322048,United States
NCT01323205,Austria
NCT01323205,Belgium
NCT01323205,Bulgaria
NCT01323205,Germany
NCT01323205,Romania
NCT01323205,Spain
NCT01323270,Finland
NCT01323270,Germany
NCT01323270,Poland
NCT01323374,United Kingdom
NCT01323647,China
NCT01323855,
NCT01323959,France
NCT01323959,Germany
NCT01324232,United States
NCT01324232,Argentina
NCT01324232,Czechia
NCT01324232,Poland
NCT01324232,Spain
NCT01324518,Finland
NCT01324700,United States
NCT01325090,
NCT01325168,Israel
NCT01325220,United States
NCT01325259,France
NCT01325571,China
NCT01325740,United States
NCT01326715,United States
NCT01327859,United Kingdom
NCT01328015,
NCT01328093,United States
NCT01328093,Austria
NCT01328093,Belgium
NCT01328093,France
NCT01328093,Germany
NCT01328093,Poland
NCT01328093,Puerto Rico
NCT01328093,Romania
NCT01328093,Spain
NCT01328093,Sweden
NCT01328379,United States
NCT01328860,United States
NCT01329614,United States
NCT01329757,Spain
NCT01329770,Spain
NCT01330030,United States
NCT01331122,United States
NCT01331122,Canada
NCT01331239,United States
NCT01331239,France
NCT01331239,Italy
NCT01331239,Japan
NCT01331304,United States
NCT01331616,
NCT01332305,United States
NCT01332318,United States
NCT01332513,United States
NCT01332695,United States
NCT01333098,United States
NCT01333358,
NCT01333488,United States
NCT01333501,Germany
NCT01333501,Italy
NCT01333865,United States
NCT01335217,United States
NCT01335295,Italy
NCT01335789,United States
NCT01335867,United States
NCT01336088,United States
NCT01336088,Austria
NCT01336088,France
NCT01336088,Germany
NCT01336153,
NCT01336413,United States
NCT01336439,"Korea, Republic of"
NCT01336621,Belgium
NCT01336621,Bulgaria
NCT01336621,France
NCT01336621,Germany
NCT01336621,Italy
NCT01336621,Netherlands
NCT01336621,Poland
NCT01336621,Russian Federation
NCT01336621,Thailand
NCT01336621,Ukraine
NCT01337427,
NCT01337596,Belgium
NCT01337687,United States
NCT01337700,United States
NCT01338298,United States
NCT01338896,Austria
NCT01338896,Germany
NCT01338896,United Kingdom
NCT01339247,Brazil
NCT01339494,United States
NCT01339559,United States
NCT01339559,Austria
NCT01339559,Belgium
NCT01339559,Brazil
NCT01339559,Bulgaria
NCT01339559,Canada
NCT01339559,Czechia
NCT01339559,Estonia
NCT01339559,Finland
NCT01339559,France
NCT01339559,Germany
NCT01339559,Hong Kong
NCT01339559,Hungary
NCT01339559,India
NCT01339559,Italy
NCT01339559,Japan
NCT01339559,"Korea, Republic of"
NCT01339559,Latvia
NCT01339559,Lithuania
NCT01339559,Mexico
NCT01339559,Netherlands
NCT01339559,Poland
NCT01339559,Puerto Rico
NCT01339559,Russian Federation
NCT01339559,Spain
NCT01339559,Sweden
NCT01339559,Taiwan
NCT01339559,United Kingdom
NCT01339676,Finland
NCT01339689,United States
NCT01339858,United States
NCT01339884,Australia
NCT01339923,Brazil
NCT01339923,Hungary
NCT01339923,Peru
NCT01339923,Spain
NCT01340885,United States
NCT01340950,China
NCT01341080,United States
NCT01341379,
NCT01341431,France
NCT01341925,United States
NCT01342237,"Korea, Republic of"
NCT01342328,United States
NCT01342757,United States
NCT01343329,United States
NCT01343355,Japan
NCT01343394,United States
NCT01343563,United States
NCT01343862,Israel
NCT01343966,United States
NCT01343966,Canada
NCT01343966,France
NCT01343966,Germany
NCT01343966,Spain
NCT01343966,United Kingdom
NCT01344135,Netherlands
NCT01344447,United States
NCT01344447,Argentina
NCT01344447,Australia
NCT01344447,Austria
NCT01344447,China
NCT01344447,Czechia
NCT01344447,France
NCT01344447,Germany
NCT01344447,Italy
NCT01344447,"Korea, Republic of"
NCT01344447,Poland
NCT01344447,Sweden
NCT01344447,Switzerland
NCT01344447,Turkey
NCT01344759,United States
NCT01345058,United States
NCT01345136,United States
NCT01346163,United States
NCT01346293,United States
NCT01346293,Puerto Rico
NCT01347073,United States
NCT01347112,United States
NCT01347541,United States
NCT01347671,Bulgaria
NCT01347671,Germany
NCT01347671,Romania
NCT01347762,United States
NCT01348087,United States
NCT01348087,Australia
NCT01348087,Canada
NCT01348087,Denmark
NCT01348087,France
NCT01348087,Germany
NCT01348087,Italy
NCT01348087,Spain
NCT01348087,Switzerland
NCT01348087,United Kingdom
NCT01348100,United States
NCT01348737,United Kingdom
NCT01348880,United States
NCT01349205,United States
NCT01349439,Canada
NCT01349907,
NCT01350362,Belgium
NCT01350362,Finland
NCT01350362,France
NCT01350362,Germany
NCT01350362,Spain
NCT01350362,United Kingdom
NCT01350440,United States
NCT01351168,United States
NCT01352013,Canada
NCT01352507,China
NCT01352559,"Korea, Republic of"
NCT01352572,"Korea, Republic of"
NCT01352611,United States
NCT01352637,United States
NCT01352741,Austria
NCT01352741,Belgium
NCT01352741,Denmark
NCT01352741,Germany
NCT01352741,Netherlands
NCT01352741,Poland
NCT01352741,Spain
NCT01352793,United States
NCT01352793,Australia
NCT01352793,Chile
NCT01352793,Czech Republic
NCT01352793,Denmark
NCT01352793,Estonia
NCT01352793,Finland
NCT01352793,Germany
NCT01352793,Lithuania
NCT01352793,Poland
NCT01352793,Spain
NCT01352793,Sweden
NCT01353378,China
NCT01353599,United States
NCT01353703,India
NCT01354158,United States
NCT01354353,United States
NCT01354444,United States
NCT01354483,China
NCT01354691,Austria
NCT01354691,Croatia
NCT01354691,Germany
NCT01354691,Serbia
NCT01354691,Spain
NCT01355523,Denmark
NCT01355549,United States
NCT01355952,United States
NCT01355991,United States
NCT01356121,India
NCT01356940,United States
NCT01357031,Brazil
NCT01357213,United States
NCT01357239,United States
NCT01357239,Australia
NCT01357239,Belgium
NCT01357239,Canada
NCT01357239,Denmark
NCT01357239,France
NCT01357239,Germany
NCT01357239,Indonesia
NCT01357239,Israel
NCT01357239,Italy
NCT01357239,Netherlands
NCT01357239,Spain
NCT01357239,Sweden
NCT01357239,Switzerland
NCT01357239,Turkey
NCT01357239,United Kingdom
NCT01357421,United States
NCT01357681,Germany
NCT01357798,Brazil
NCT01357902,Hong Kong
NCT01358825,Norway
NCT01358825,Sweden
NCT01359202,Canada
NCT01359449,Canada
NCT01359566,United States
NCT01359670,United States
NCT01359826,United States
NCT01360450,United States
NCT01360632,United States
NCT01360632,Canada
NCT01360632,Germany
NCT01360632,Hungary
NCT01360632,Romania
NCT01360632,Russian Federation
NCT01360632,Ukraine
NCT01360645,United States
NCT01360645,Canada
NCT01360645,France
NCT01360645,Poland
NCT01360645,Slovakia
NCT01360866,United States
NCT01360866,Canada
NCT01360866,France
NCT01360866,Germany
NCT01360866,Hungary
NCT01360866,Poland
NCT01360866,Romania
NCT01360866,Russian Federation
NCT01360866,Serbia
NCT01360866,Slovakia
NCT01360866,Ukraine
NCT01361555,United States
NCT01361555,Argentina
NCT01361555,Australia
NCT01361555,Austria
NCT01361555,Finland
NCT01361555,France
NCT01361555,India
NCT01361555,Italy
NCT01361555,Puerto Rico
NCT01361555,South Africa
NCT01361555,Spain
NCT01361555,Sweden
NCT01361763,Italy
NCT01362205,United States
NCT01362439,
NCT01362686,United States
NCT01362803,United States
NCT01362959,Netherlands
NCT01363349,India
NCT01363349,"Moldova, Republic of"
NCT01363349,Romania
NCT01363401,"Korea, Republic of"
NCT01363492,United States
NCT01363583,Sweden
NCT01363648,"Korea, Republic of"
NCT01364220,"Korea, Republic of"
NCT01364259,United States
NCT01364545,United Kingdom
NCT01364558,United States
NCT01364597,United States
NCT01364597,Belgium
NCT01364597,Czechia
NCT01364597,France
NCT01364597,Germany
NCT01364597,Hungary
NCT01364597,Ireland
NCT01364597,Italy
NCT01364597,Mexico
NCT01364597,Poland
NCT01364597,Spain
NCT01364597,United Kingdom
NCT01364701,Israel
NCT01364792,Netherlands
NCT01364857,France
NCT01365104,United States
NCT01365819,United States
NCT01366001,United States
NCT01366651,Belgium
NCT01366820,United States
NCT01366859,United States
NCT01367080,"Korea, Republic of"
NCT01367119,United States
NCT01367158,Chile
NCT01367158,Colombia
NCT01367158,Panama
NCT01367964,United States
NCT01368016,Sweden
NCT01368653,United States
NCT01369095,United States
NCT01369095,Argentina
NCT01369095,Australia
NCT01369095,Austria
NCT01369095,Canada
NCT01369095,France
NCT01369095,India
NCT01369095,Italy
NCT01369095,Puerto Rico
NCT01369095,South Africa
NCT01369095,Spain
NCT01369095,United Kingdom
NCT01369121,United States
NCT01369225,United States
NCT01369225,"Korea, Republic of"
NCT01369511,United States
NCT01369511,Austria
NCT01369511,Belgium
NCT01369511,Canada
NCT01369511,Denmark
NCT01369511,Estonia
NCT01369511,Finland
NCT01369511,France
NCT01369511,Japan
NCT01369511,Spain
NCT01369511,Sweden
NCT01369576,Canada
NCT01370044,Germany
NCT01370200,Slovenia
NCT01370304,China
NCT01370486,Switzerland
NCT01370512,United States
NCT01371110,United States
NCT01371383,Taiwan
NCT01371565,United States
NCT01371682,Belgium
NCT01371799,United Kingdom
NCT01372228,United States
NCT01372449,United States
NCT01372605,United States
NCT01373697,Brazil
NCT01373710,France
NCT01373983,Sweden
NCT01374438,United States
NCT01374633,France
NCT01374906,United States
NCT01374906,Argentina
NCT01374906,Belgium
NCT01374906,Brazil
NCT01374906,Canada
NCT01374906,China
NCT01374906,France
NCT01374906,Germany
NCT01374906,India
NCT01374906,Israel
NCT01374906,Italy
NCT01374906,Japan
NCT01374906,Netherlands
NCT01374906,Peru
NCT01374906,Poland
NCT01374906,Russian Federation
NCT01374906,Spain
NCT01374906,Thailand
NCT01374906,Turkey
NCT01374906,United Kingdom
NCT01375374,Austria
NCT01375374,Germany
NCT01375374,Spain
NCT01375920,United Kingdom
NCT01376076,United States
NCT01376908,Austria
NCT01376908,Belgium
NCT01376908,Czechia
NCT01376908,Germany
NCT01376908,Italy
NCT01376908,Netherlands
NCT01376908,Slovakia
NCT01376908,Turkey
NCT01376908,United Kingdom
NCT01377233,United States
NCT01377662,United States
NCT01377870,"Iran, Islamic Republic of"
NCT01377883,
NCT01378182,Turkey
NCT01378650,"Korea, Republic of"
NCT01378676,United States
NCT01378741,Canada
NCT01378858,United States
NCT01380288,"Korea, Republic of"
NCT01380743,United States
NCT01380743,Canada
NCT01380743,France
NCT01380743,United Kingdom
NCT01381354,United States
NCT01381419,United Kingdom
NCT01382342,United States
NCT01382719,United States
NCT01382719,Canada
NCT01383967,Singapore
NCT01384162,Belgium
NCT01385033,
NCT01385592,United States
NCT01385592,Canada
NCT01385592,France
NCT01385592,Germany
NCT01385592,Hungary
NCT01385592,Italy
NCT01385592,Spain
NCT01385735,Germany
NCT01386177,Switzerland
NCT01386255,United States
NCT01386333,Canada
NCT01386827,
NCT01387217,Australia
NCT01387542,Thailand
NCT01387607,China
NCT01388413,France
NCT01388478,United States
NCT01388738,Russian Federation
NCT01388764,United States
NCT01388842,Uganda
NCT01389024,United States
NCT01389193,Australia
NCT01389687,Japan
NCT01389908,Israel
NCT01390220,United States
NCT01390220,Australia
NCT01390220,Canada
NCT01390220,Germany
NCT01390220,Hungary
NCT01390220,Israel
NCT01390220,Italy
NCT01390220,New Zealand
NCT01390220,Poland
NCT01390220,Spain
NCT01390220,Ukraine
NCT01390246,United States
NCT01390324,
NCT01390376,Taiwan
NCT01390389,United States
NCT01390662,Denmark
NCT01391390,China
NCT01391403,China
NCT01391598,Brazil
NCT01392768,
NCT01392872,France
NCT01392963,United States
NCT01392989,United States
NCT01393457,United States
NCT01393600,United States
NCT01394471,United States
NCT01394796,
NCT01394926,United States
NCT01395316,
NCT01395394,United States
NCT01395563,Germany
NCT01395797,United States
NCT01396239,United States
NCT01396252,Japan
NCT01396447,United States
NCT01396447,Bulgaria
NCT01396447,Canada
NCT01396447,Colombia
NCT01396447,Russian Federation
NCT01396447,Ukraine
NCT01396512,"Korea, Republic of"
NCT01397006,United States
NCT01397422,United States
NCT01397539,United States
NCT01397578,United States
NCT01397578,France
NCT01397578,Spain
NCT01397786,United States
NCT01397786,Canada
NCT01397786,Colombia
NCT01397786,Croatia
NCT01397786,Japan
NCT01397786,"Korea, Republic of"
NCT01397786,Latvia
NCT01397786,Malaysia
NCT01397786,Mexico
NCT01397786,Philippines
NCT01397786,Poland
NCT01397786,Puerto Rico
NCT01397786,Romania
NCT01397786,Russian Federation
NCT01397786,Serbia
NCT01397786,Slovakia
NCT01397786,Taiwan
NCT01397786,Turkey
NCT01397786,Ukraine
NCT01397968,United States
NCT01397968,India
NCT01397968,"Korea, Republic of"
NCT01397968,Poland
NCT01398189,"Korea, Republic of"
NCT01398956,Japan
NCT01399125,China
NCT01399450,"Korea, Republic of"
NCT01399606,France
NCT01399905,United States
NCT01400243,United States
NCT01400256,United States
NCT01400464,France
NCT01400477,United States
NCT01401244,United States
NCT01401257,France
NCT01401413,United States
NCT01401491,Taiwan
NCT01401543,United States
NCT01401595,United States
NCT01402492,United States
NCT01402570,United States
NCT01402596,Brazil
NCT01402817,United States
NCT01402882,Georgia
NCT01403376,Austria
NCT01403376,Canada
NCT01403376,Germany
NCT01403376,Russian Federation
NCT01403376,Ukraine
NCT01403662,Canada
NCT01404091,Canada
NCT01404195,Spain
NCT01404208,United States
NCT01404247,United States
NCT01404663,"Iran, Islamic Republic of"
NCT01404871,Canada
NCT01405053,United States
NCT01405053,Canada
NCT01405053,France
NCT01405053,Greece
NCT01405053,Italy
NCT01405053,Poland
NCT01405053,South Africa
NCT01405482,Canada
NCT01405508,United States
NCT01405508,Czechia
NCT01405508,Germany
NCT01405508,Poland
NCT01405807,United Kingdom
NCT01405820,Belgium
NCT01405820,France
NCT01405820,Germany
NCT01405820,Italy
NCT01405820,Spain
NCT01405833,Netherlands
NCT01406145,United States
NCT01406223,United States
NCT01406444,United States
NCT01406522,United States
NCT01406873,United States
NCT01407094,United States
NCT01407211,"Iran, Islamic Republic of"
NCT01407523,Japan
NCT01407575,United States
NCT01408537,Thailand
NCT01408641,United States
NCT01408836,United Kingdom
NCT01409096,United States
NCT01409694,France
NCT01409915,United States
NCT01410474,China
NCT01410890,United States
NCT01410890,Bulgaria
NCT01410890,India
NCT01410890,Russian Federation
NCT01410890,Ukraine
NCT01410890,United Kingdom
NCT01411085,United States
NCT01411137,United States
NCT01411150,United States
NCT01411163,United States
NCT01411228,Israel
NCT01411228,Paraguay
NCT01411228,South Africa
NCT01411514,Switzerland
NCT01412008,United States
NCT01412060,United States
NCT01412060,India
NCT01412060,Romania
NCT01412060,Slovakia
NCT01412060,Ukraine
NCT01412424,United States
NCT01412424,Germany
NCT01412424,Hungary
NCT01412424,Italy
NCT01412424,Lithuania
NCT01412424,Mexico
NCT01412424,Netherlands
NCT01412424,Poland
NCT01412424,Romania
NCT01412424,Serbia
NCT01412424,Slovakia
NCT01412424,Slovenia
NCT01412424,United Kingdom
NCT01412892,France
NCT01413243,Germany
NCT01413438,
NCT01413529,United States
NCT01413711,
NCT01414634,
NCT01415128,
NCT01416155,Japan
NCT01416363,Australia
NCT01416441,United States
NCT01416441,Bulgaria
NCT01416441,Canada
NCT01416441,Germany
NCT01416441,Hungary
NCT01416441,"Korea, Republic of"
NCT01416441,Mexico
NCT01416441,Romania
NCT01416441,Taiwan
NCT01416441,Ukraine
NCT01416948,United States
NCT01417026,United States
NCT01417078,United States
NCT01417273,"Iran, Islamic Republic of"
NCT01417312,Germany
NCT01417364,United States
NCT01418339,United States
NCT01418339,Canada
NCT01418339,Hungary
NCT01418339,"Korea, Republic of"
NCT01418339,Mexico
NCT01418339,Taiwan
NCT01418352,United States
NCT01418352,Bulgaria
NCT01418352,Germany
NCT01418352,Romania
NCT01418352,Ukraine
NCT01418651,United States
NCT01419275,United States
NCT01419470,"Korea, Republic of"
NCT01419639,United States
NCT01420042,Australia
NCT01420055,France
NCT01420575,United States
NCT01421056,United States
NCT01421056,Italy
NCT01421719,United States
NCT01421992,Canada
NCT01422187,
NCT01422200,
NCT01422720,Austria
NCT01422720,Bulgaria
NCT01422720,Croatia
NCT01422720,Czechia
NCT01422720,France
NCT01422720,Germany
NCT01422720,Poland
NCT01422720,Portugal
NCT01422720,Romania
NCT01422720,Spain
NCT01423084,Australia
NCT01423084,Canada
NCT01423370,"Korea, Republic of"
NCT01423396,France
NCT01423916,United States
NCT01424163,United Kingdom
NCT01424176,United States
NCT01424241,United States
NCT01424423,Australia
NCT01424436,Germany
NCT01424436,Sweden
NCT01424449,United Kingdom
NCT01424462,Australia
NCT01424475,United Kingdom
NCT01424644,United States
NCT01424644,Italy
NCT01424735,India
NCT01425125,United States
NCT01425619,Israel
NCT01425983,Germany
NCT01426984,Israel
NCT01427517,United States
NCT01428258,United States
NCT01428310,United States
NCT01428362,United States
NCT01428401,
NCT01428453,Bulgaria
NCT01428453,Canada
NCT01428453,Germany
NCT01428453,Italy
NCT01428453,Norway
NCT01428453,Spain
NCT01428453,Sweden
NCT01428726,Germany
NCT01428726,Spain
NCT01429077,United States
NCT01429090,Germany
NCT01429454,United States
NCT01429454,Canada
NCT01429623,Austria
NCT01429623,Germany
NCT01429623,Israel
NCT01429740,United States
NCT01430325,United States
NCT01430442,United States
NCT01430611,China
NCT01431092,Denmark
NCT01431573,United States
NCT01431586,United States
NCT01431937,Australia
NCT01431963,Japan
NCT01431963,"Korea, Republic of"
NCT01431976,Japan
NCT01431976,"Korea, Republic of"
NCT01432236,United States
NCT01432236,Canada
NCT01432236,Italy
NCT01432236,Spain
NCT01432444,United States
NCT01432444,Canada
NCT01432665,United States
NCT01432704,
NCT01433055,United States
NCT01433159,United States
NCT01433250,Czech Republic
NCT01433250,Russian Federation
NCT01433250,Ukraine
NCT01433354,United States
NCT01433354,Australia
NCT01433354,Belgium
NCT01433354,Denmark
NCT01433354,France
NCT01433354,Germany
NCT01433354,Israel
NCT01433354,Italy
NCT01433354,Netherlands
NCT01433354,Spain
NCT01433354,Sweden
NCT01433354,Switzerland
NCT01433354,United Kingdom
NCT01433666,Netherlands
NCT01433757,United States
NCT01434342,United States
NCT01434602,United States
NCT01434680,Poland
NCT01435772,United States
NCT01435772,Australia
NCT01435772,France
NCT01435772,Germany
NCT01435772,New Zealand
NCT01435772,United Kingdom
NCT01435798,United States
NCT01435837,United States
NCT01435915,China
NCT01435928,United States
NCT01435928,France
NCT01435928,Italy
NCT01435928,Russian Federation
NCT01435928,Serbia
NCT01435928,Slovakia
NCT01435928,South Africa
NCT01435993,Italy
NCT01435993,Norway
NCT01436045,United States
NCT01436643,Germany
NCT01436955,United States
NCT01436955,United Kingdom
NCT01437189,China
NCT01437293,United States
NCT01437423,"Korea, Republic of"
NCT01437644,United Kingdom
NCT01438060,
NCT01438710,United States
NCT01439438,Brazil
NCT01439555,United States
NCT01439828,France
NCT01439984,"Korea, Republic of"
NCT01440062,Germany
NCT01440101,Japan
NCT01440985,Ireland
NCT01441284,Hungary
NCT01441557,France
NCT01442675,United States
NCT01442727,Bangladesh
NCT01442766,United Kingdom
NCT01444131,South Africa
NCT01444300,United States
NCT01444781,Colombia
NCT01444781,Costa Rica
NCT01444898,United States
NCT01445067,United States
NCT01445639,China
NCT01445691,United States
NCT01446328,Austria
NCT01446328,Norway
NCT01446523,India
NCT01446614,China
NCT01446640,China
NCT01447095,Denmark
NCT01447719,United States
NCT01448252,Israel
NCT01448499,Israel
NCT01448720,Brazil
NCT01448720,Colombia
NCT01448720,Mexico
NCT01449565,United States
NCT01449578,United States
NCT01449955,United States
NCT01450111,
NCT01450124,Germany
NCT01450137,Switzerland
NCT01450163,Brazil
NCT01450228,"Korea, Republic of"
NCT01450488,
NCT01450514,Belgium
NCT01450995,United States
NCT01451164,Japan
NCT01451294,Netherlands
NCT01451528,"Korea, Republic of"
NCT01451593,United Kingdom
NCT01451723,United States
NCT01451853,United States
NCT01452607,United States
NCT01452789,United States
NCT01452919,United States
NCT01452919,Greece
NCT01453127,United States
NCT01453348,Germany
NCT01453569,China
NCT01453998,Dominican Republic
NCT01453998,Finland
NCT01454115,
NCT01454154,United States
NCT01454453,United Kingdom
NCT01454791,United States
NCT01455012,Germany
NCT01455207,France
NCT01455220,United States
NCT01455376,Indonesia
NCT01455935,United States
NCT01456481,United States
NCT01456481,Canada
NCT01456481,Poland
NCT01456897,Japan
NCT01457339,United States
NCT01457469,United States
NCT01457495,
NCT01457508,
NCT01457547,Finland
NCT01457547,Italy
NCT01457547,Sweden
NCT01457560,
NCT01457807,United Kingdom
NCT01457924,United States
NCT01457924,Bulgaria
NCT01457924,Canada
NCT01457924,Czechia
NCT01457924,Denmark
NCT01457924,Germany
NCT01457924,Italy
NCT01457924,Netherlands
NCT01457924,Norway
NCT01457924,Russian Federation
NCT01457924,Spain
NCT01458015,Germany
NCT01458119,United States
NCT01458119,Argentina
NCT01458119,Australia
NCT01458119,Belgium
NCT01458119,Brazil
NCT01458119,Canada
NCT01458119,Denmark
NCT01458119,Egypt
NCT01458119,France
NCT01458119,Italy
NCT01458119,Spain
NCT01458119,Turkey
NCT01458119,United Kingdom
NCT01458327,United States
NCT01458470,Canada
NCT01458964,United States
NCT01459029,Israel
NCT01459237,United States
NCT01460290,United States
NCT01460355,Brazil
NCT01461083,United States
NCT01461109,United States
NCT01461720,Malaysia
NCT01462292,United States
NCT01462318,United States
NCT01462318,Czech Republic
NCT01462318,Hungary
NCT01462318,Poland
NCT01462669,Taiwan
NCT01462708,United States
NCT01462812,United States
NCT01463033,United States
NCT01463111,United States
NCT01463384,United States
NCT01463397,United States
NCT01463397,Czech Republic
NCT01463397,Hungary
NCT01463397,Poland
NCT01463397,Russian Federation
NCT01463397,Slovakia
NCT01463397,Ukraine
NCT01463878,United States
NCT01464905,Belarus
NCT01464905,Bulgaria
NCT01464905,Croatia
NCT01464905,Georgia
NCT01464905,Hungary
NCT01464905,Italy
NCT01464905,Lebanon
NCT01464905,Poland
NCT01464905,Russian Federation
NCT01464905,Serbia
NCT01464905,Spain
NCT01464905,Ukraine
NCT01464983,United Kingdom
NCT01465074,Canada
NCT01465100,United States
NCT01465893,"Iran, Islamic Republic of"
NCT01465919,"Korea, Republic of"
NCT01465997,United States
NCT01465997,Australia
NCT01465997,Belgium
NCT01465997,Bulgaria
NCT01465997,Canada
NCT01465997,Czechia
NCT01465997,Finland
NCT01465997,France
NCT01465997,Germany
NCT01465997,Greece
NCT01465997,Hungary
NCT01465997,Italy
NCT01465997,Japan
NCT01465997,"Korea, Republic of"
NCT01465997,Latvia
NCT01465997,Lithuania
NCT01465997,Mexico
NCT01465997,Philippines
NCT01465997,Poland
NCT01465997,Portugal
NCT01465997,Romania
NCT01465997,Russian Federation
NCT01465997,Slovakia
NCT01465997,Spain
NCT01465997,Sweden
NCT01465997,Switzerland
NCT01465997,Thailand
NCT01465997,Ukraine
NCT01465997,United Kingdom
NCT01466088,United States
NCT01466088,Czech Republic
NCT01466088,Romania
NCT01466088,Slovakia
NCT01466088,Ukraine
NCT01466127,United States
NCT01466205,United States
NCT01466270,
NCT01466322,Australia
NCT01466387,Czech Republic
NCT01466387,Germany
NCT01466543,"Korea, Republic of"
NCT01467713,United States
NCT01467713,Argentina
NCT01467713,Chile
NCT01467713,Colombia
NCT01467713,Mexico
NCT01467726,United States
NCT01467999,United States
NCT01468012,United States
NCT01468038,United States
NCT01468064,China
NCT01468519,India
NCT01468948,United States
NCT01469039,United States
NCT01469039,Bulgaria
NCT01469039,"Korea, Republic of"
NCT01469039,Malaysia
NCT01469039,Philippines
NCT01469039,Romania
NCT01469039,Russian Federation
NCT01469039,Ukraine
NCT01469936,France
NCT01470027,United States
NCT01470040,Israel
NCT01470352,Israel
NCT01470469,United States
NCT01470521,United Kingdom
NCT01470859,China
NCT01471613,China
NCT01471652,United States
NCT01472263,Brazil
NCT01472315,Finland
NCT01472874,United States
NCT01472926,United Kingdom
NCT01473277,Italy
NCT01474395,United States
NCT01474421,United States
NCT01474421,France
NCT01474421,Germany
NCT01474421,Italy
NCT01474473,France
NCT01474746,United States
NCT01475383,United States
NCT01475539,China
NCT01475578,China
NCT01476124,United States
NCT01476176,United States
NCT01476930,"Iran, Islamic Republic of"
NCT01477203,Austria
NCT01477268,Canada
NCT01477736,Brazil
NCT01477762,United States
NCT01478035,Spain
NCT01478230,Sweden
NCT01478347,Italy
NCT01478633,Japan
NCT01479530,China
NCT01479556,Spain
NCT01479829,United States
NCT01479920,China
NCT01479920,Hong Kong
NCT01480076,Australia
NCT01480076,Belgium
NCT01480076,Denmark
NCT01480076,France
NCT01480076,Germany
NCT01480076,Italy
NCT01480076,Netherlands
NCT01480076,Portugal
NCT01480076,United Kingdom
NCT01480232,United States
NCT01480245,Argentina
NCT01480245,Australia
NCT01480245,Belgium
NCT01480245,Brazil
NCT01480245,Bulgaria
NCT01480245,Canada
NCT01480245,Chile
NCT01480245,Czech Republic
NCT01480245,Denmark
NCT01480245,France
NCT01480245,Germany
NCT01480245,Hungary
NCT01480245,Israel
NCT01480245,Italy
NCT01480245,Japan
NCT01480245,"Korea, Republic of"
NCT01480245,Netherlands
NCT01480245,Norway
NCT01480245,Poland
NCT01480245,Russian Federation
NCT01480245,Spain
NCT01480245,Taiwan
NCT01480245,Turkey
NCT01480245,United Kingdom
NCT01480297,United States
NCT01480609,United States
NCT01480765,United Kingdom
NCT01481103,United States
NCT01481883,Australia
NCT01482052,United States
NCT01482143,United States
NCT01482143,Spain
NCT01482845,United States
NCT01483846,United States
NCT01484184,Canada
NCT01484977,United States
NCT01484977,Australia
NCT01484977,Bulgaria
NCT01484977,Denmark
NCT01484977,France
NCT01484977,Germany
NCT01484977,Romania
NCT01484977,Spain
NCT01484977,Sweden
NCT01484990,
NCT01485094,Germany
NCT01485094,Hungary
NCT01485094,Poland
NCT01485094,United Kingdom
NCT01485172,United States
NCT01485172,Estonia
NCT01485172,"Korea, Republic of"
NCT01485172,Russian Federation
NCT01485172,Slovakia
NCT01485185,United Kingdom
NCT01485302,Bulgaria
NCT01485302,France
NCT01485302,Netherlands
NCT01485302,South Africa
NCT01485302,Sweden
NCT01485640,Canada
NCT01485640,Colombia
NCT01485640,Czech Republic
NCT01485640,France
NCT01485640,India
NCT01485640,Lithuania
NCT01485640,Romania
NCT01485640,Russian Federation
NCT01485640,Serbia
NCT01485640,Slovakia
NCT01485640,South Africa
NCT01485640,Ukraine
NCT01485692,Brazil
NCT01485770,United States
NCT01485952,Germany
NCT01485965,United States
NCT01486628,Israel
NCT01486732,"Korea, Republic of"
NCT01486810,United States
NCT01486849,United States
NCT01487083,United States
NCT01487083,Austria
NCT01487083,Brazil
NCT01487083,France
NCT01487083,Germany
NCT01487083,Greece
NCT01487083,Poland
NCT01487083,Puerto Rico
NCT01487083,Romania
NCT01487083,Spain
NCT01487083,Sweden
NCT01487096,Canada
NCT01487096,France
NCT01487317,France
NCT01487395,France
NCT01488929,United States
NCT01488929,Hungary
NCT01488929,Romania
NCT01488929,Russian Federation
